,Date,Product,Sales,Production,Factory_Issue,Delivery,Group,Sub-Group,holiday_type,holiday_name,Station,Rainfall,Sunshine,Humidity,Temperature,category,scope_or_location,typical_rain_mm,BDT_USD
7846,2023-04-22,SOS002L09P,0.0,0,0.0,0.0,S,SOS,National Holiday,Eid al-Fitr,Dhaka,0.0,5.6,60.0,29.5,religious_holiday,Nationwide,156.0,
7847,2023-04-23,SOS002L09P,0.0,0,0.0,0.0,S,SOS,National Holiday,Eid al-Fitr,Dhaka,1.0,0.0,62.0,26.3,religious_holiday,Nationwide,156.0,
7848,2023-04-24,SOS002L09P,0.0,0,0.0,0.0,S,SOS,,,Dhaka,0.0,8.5,56.0,28.1,no_event,,,104.1944
7849,2023-04-25,SOS002L09P,1365.0,0,5143.0,4644.998973429951,S,SOS,,,Dhaka,0.0,9.5,49.0,30.2,no_event,,,105.9155
7850,2023-04-26,SOS002L09P,3924.999999999997,4092,3594.0,3702.999999999997,S,SOS,,,Dhaka,0.0,9.4,43.0,31.4,no_event,,,104.5985
7851,2023-04-27,SOS002L09P,8326.667028985508,0,1317.777,4532.775966183573,S,SOS,,,Dhaka,0.0,8.5,59.0,28.7,no_event,,,104.516
7852,2023-04-28,SOS002L09P,0.0,0,800.0,2633.0,S,SOS,,,Dhaka,3.0,10.5,59.0,29.5,no_event,,,104.509
7853,2023-04-29,SOS002L09P,486.9999999999999,6000,1380.0,3941.667028985507,S,SOS,,,Dhaka,0.0,8.4,68.0,27.9,no_event,,,103.14
7854,2023-04-30,SOS002L09P,9429.43997584541,0,4116.888999999999,3455.889009661836,S,SOS,,,Dhaka,10.0,7.7,59.0,29.2,no_event,,,
7855,2023-05-01,SOS002L09P,0.0,0,1466.0,2274.0,S,SOS,National Holiday,Labour Day,Dhaka,2.0,4.6,61.0,28.3,national_holiday,Nationwide,339.0,104.3063
7856,2023-05-02,SOS002L09P,6471.999999999999,0,1414.0,3437.439975845411,S,SOS,,,Dhaka,0.0,9.0,52.0,30.1,no_event,,,104.323
7857,2023-05-03,SOS002L09P,50.88798309178743,3,666.0,1008.887983091787,S,SOS,,,Dhaka,0.0,3.8,72.0,28.1,no_event,,,104.8525
7858,2023-05-04,SOS002L09P,10030.66702898551,0,0.0,313.7769927536231,S,SOS,National Holiday,Buddha Purnima,Dhaka,7.0,2.0,73.0,28.4,religious_holiday,Nationwide (strongest in Buddhist communities),339.0,104.8293
7859,2023-05-05,SOS002L09P,0.0,5426,163.0,212.9999999999999,S,SOS,,,Dhaka,1.0,8.9,67.0,29.9,no_event,,,104.8531
7860,2023-05-06,SOS002L09P,2558.110990338165,2200,3082.0,3125.0,S,SOS,,,Dhaka,0.0,7.3,64.0,30.4,no_event,,,
7861,2023-05-07,SOS002L09P,8837.450000000006,13826,8849.439999999999,5624.439975845408,S,SOS,,,Dhaka,12.0,9.6,59.0,32.5,no_event,,,
7862,2023-05-08,SOS002L09P,5196.0,10876,9716.0,7534.673007246373,S,SOS,,,Dhaka,0.0,9.8,57.0,33.1,no_event,,,105.3513
7863,2023-05-09,SOS002L09P,4524.0,9354,10702.0,7026.11099033816,S,SOS,,,Dhaka,0.0,7.1,46.0,33.5,no_event,,,106.6515
7864,2023-05-10,SOS002L09P,3461.0,14990,9754.111,8835.110990338166,S,SOS,,,Dhaka,0.0,8.9,57.0,32.0,no_event,,,105.8035
7865,2023-05-11,SOS002L09P,5637.999999999995,13264,10713.0,6282.0,S,SOS,,,Dhaka,0.0,9.4,57.0,32.0,no_event,,,105.7034
7866,2023-05-12,SOS002L09P,0.0,2113,13788.0,5253.999999999998,S,SOS,,,Dhaka,0.0,0.8,59.0,31.3,no_event,,,105.8205
7867,2023-05-13,SOS002L09P,365.9999999999999,13002,5632.0,4828.000000000002,S,SOS,,,Dhaka,0.0,0.0,60.0,31.2,no_event,,,105.407
7868,2023-05-14,SOS002L09P,5805.778019323673,21,7309.0,3672.0,S,SOS,,,Dhaka,0.0,0.0,53.0,28.3,no_event,,,
7869,2023-05-15,SOS002L09P,3838.999999999998,13012,6285.0,5088.778019323667,S,SOS,,,Dhaka,0.0,8.8,56.0,29.6,no_event,,,106.2693
7870,2023-05-16,SOS002L09P,3440.999999999997,9568,10141.0,4225.999999999998,S,SOS,,,Dhaka,0.0,6.4,65.0,28.8,no_event,,,105.7544
7871,2023-05-17,SOS002L09P,2757.889009661834,9535,10180.0,4179.999999999996,S,SOS,,,Dhaka,3.0,4.3,71.0,26.4,no_event,,,105.7121
7872,2023-05-18,SOS002L09P,4060.0,9264,4943.0,2096.77801932367,S,SOS,,,Dhaka,50.0,4.8,75.0,26.5,no_event,,,105.6764
7873,2023-05-19,SOS002L09P,0.0,2200,4478.0,2743.000000000001,S,SOS,,,Dhaka,4.0,3.1,76.0,29.6,no_event,,,105.6562
7874,2023-05-20,SOS002L09P,717.2099637681159,6013,9510.0,2149.999999999999,S,SOS,,,Dhaka,0.0,9.6,65.0,30.5,no_event,,,105.3633
7875,2023-05-21,SOS002L09P,5766.999999999997,0,3232.0,2257.550966183574,S,SOS,,,Dhaka,0.0,5.6,74.0,29.1,no_event,,,
7876,2023-05-22,SOS002L09P,4788.999999999999,0,1096.0,4481.999999999997,S,SOS,,,Dhaka,27.0,9.3,71.0,30.7,no_event,,,105.6305
7877,2023-05-23,SOS002L09P,1928.999999999999,0,1612.0,3743.999999999998,S,SOS,,,Dhaka,0.0,2.7,82.0,26.7,no_event,,,106.5807
7878,2023-05-24,SOS002L09P,2100.0,0,790.0,2420.999999999999,S,SOS,,,Dhaka,29.0,4.0,75.0,27.0,no_event,,,105.4201
7879,2023-05-25,SOS002L09P,2936.999999999999,4000,1693.0,2772.999999999999,S,SOS,,,Dhaka,0.0,4.1,72.0,29.0,no_event,,,105.5002
7880,2023-05-26,SOS002L09P,0.0,3006,383.0,1578.0,S,SOS,,,Dhaka,0.0,8.6,65.0,29.5,no_event,,,105.5296
7881,2023-05-27,SOS002L09P,353.9999999999999,0,115.0,939.9999999999995,S,SOS,,,Dhaka,1.0,3.5,79.0,26.6,no_event,,,
7882,2023-05-28,SOS002L09P,3595.999999999998,1501,310.0,1381.0,S,SOS,,,Dhaka,9.0,8.0,66.0,29.8,no_event,,,105.7382
7883,2023-05-29,SOS002L09P,3388.880012077293,2016,1373.0,3473.0,S,SOS,,,Dhaka,0.0,8.5,59.0,31.6,no_event,,,105.5303
7884,2023-05-30,SOS002L09P,2144.0,1023,892.0,2388.880012077293,S,SOS,,,Dhaka,0.0,8.7,57.0,32.2,no_event,,,105.5882
7885,2023-05-31,SOS002L09P,1338.421980676328,0,1325.0,2956.199999999998,S,SOS,,,Dhaka,0.0,9.1,55.0,33.7,no_event,,,105.5174
7886,2023-06-01,SOS002L09P,4975.999999999997,0,773.0,1467.0,S,SOS,,,Dhaka,0.0,6.8,67.0,33.1,no_event,,,105.5535
7887,2023-06-02,SOS002L09P,0.0,0,0.0,2872.110990338164,S,SOS,,,Dhaka,0.0,8.3,65.0,32.9,no_event,,,105.623
7888,2023-06-03,SOS002L09P,429.9999999999999,0,350.0,1831.110990338164,S,SOS,,,Dhaka,0.0,8.5,65.0,32.9,no_event,,,106.0085
7889,2023-06-04,SOS002L09P,9893.999999999998,0,258.0,1304.769987922705,S,SOS,,,Dhaka,0.0,7.3,65.0,33.1,no_event,,,
7890,2023-06-05,SOS002L09P,6387.88798309179,0,3231.0,6781.887983091789,S,SOS,,,Dhaka,0.0,9.1,59.0,33.7,no_event,,,105.8621
7891,2023-06-06,SOS002L09P,4531.000000000001,0,1624.0,5354.999999999999,S,SOS,,,Dhaka,0.0,6.8,63.0,33.7,no_event,,,106.3148
7892,2023-06-07,SOS002L09P,3430.999999999998,0,0.0,5288.000000000001,S,SOS,,,Dhaka,0.0,0.8,65.0,33.5,no_event,,,106.2481
7893,2023-06-08,SOS002L09P,4417.000000000003,0,0.0,3333.999999999999,S,SOS,,,Dhaka,0.0,0.0,78.0,30.0,no_event,,,106.5712
7894,2023-06-09,SOS002L09P,0.0,0,0.0,1863.999999999999,S,SOS,,,Dhaka,2.0,0.0,90.0,27.0,no_event,,,106.5218
7895,2023-06-10,SOS002L09P,1056.666002415459,0,762.0,2802.0,S,SOS,,,Dhaka,47.0,0.1,84.0,28.2,no_event,,,106.5441
7896,2023-06-11,SOS002L09P,7423.999999999998,0,1205.0,2458.666002415459,S,SOS,,,Dhaka,1.0,0.0,79.0,28.9,no_event,,,106.5441
7897,2023-06-12,SOS002L09P,7744.999999999998,2007,2434.0,5184.0,S,SOS,,,Dhaka,0.0,0.0,87.0,27.0,no_event,,,106.6901
7898,2023-06-13,SOS002L09P,6025.000000000002,3501,3056.0,5716.000000000001,S,SOS,,,Dhaka,39.0,9.5,75.0,30.6,no_event,,,106.7324
7899,2023-06-14,SOS002L09P,4165.33297101449,4099,2196.0,3613.776992753622,S,SOS,,,Dhaka,0.0,5.0,73.0,32.3,no_event,,,107.6494
7900,2023-06-15,SOS002L09P,6941.000000000001,4097,4066.0,3176.999999999998,S,SOS,,,Dhaka,0.0,2.0,77.0,31.1,no_event,,,106.6621
7901,2023-06-16,SOS002L09P,0.0,2367,0.0,3707.999999999999,S,SOS,,,Dhaka,0.0,4.4,80.0,31.0,no_event,,,106.5133
7902,2023-06-17,SOS002L09P,185.0,1403,1400.888,2358.0,S,SOS,,,Dhaka,36.0,5.8,76.0,30.3,no_event,,,
7903,2023-06-18,SOS002L09P,8282.000000000002,2074,5020.0,2374.0,S,SOS,,,Dhaka,42.0,0.7,86.0,28.9,no_event,,,106.4065
7904,2023-06-19,SOS002L09P,6655.0,2543,3035.0,4739.444987922704,S,SOS,,,Dhaka,3.0,2.2,82.0,29.3,no_event,,,106.5827
7905,2023-06-20,SOS002L09P,6443.0,2447,1015.0,2278.999999999999,S,SOS,,,Dhaka,3.0,2.0,84.0,28.6,no_event,,,106.5557
7906,2023-06-21,SOS002L09P,4122.999999999998,3000,1892.0,2461.999999999999,S,SOS,,,Dhaka,5.0,3.4,77.0,30.7,no_event,,,106.5342
7907,2023-06-22,SOS002L09P,6102.000000000004,3028,2945.0,3135.999999999999,S,SOS,,,Dhaka,0.0,0.0,77.0,29.9,no_event,,,106.5483
7908,2023-06-23,SOS002L09P,0.0,0,0.0,1035.0,S,SOS,,,Dhaka,0.0,5.7,76.0,30.3,no_event,,,106.5277
7909,2023-06-24,SOS002L09P,140.0,0,1979.0,2026.55597826087,S,SOS,,,Dhaka,14.0,5.4,74.0,30.2,no_event,,,105.8662
7910,2023-06-25,SOS002L09P,2246.120048309178,8000,5009.559999999999,2450.005012077294,S,SOS,,,Dhaka,0.0,5.8,71.0,30.3,no_event,,,
7911,2023-06-26,SOS002L09P,4500.0,5748,8957.0,6594.560024154592,S,SOS,,,Dhaka,1.0,1.3,79.0,28.7,no_event,,,106.5327
7912,2023-06-27,SOS002L09P,1017.4,8669,0.0,2641.889975845409,S,SOS,National Holiday,Eid-ul-Azha,Dhaka,4.0,0.0,88.0,27.4,religious_holiday,Nationwide,340.0,106.5997
7913,2023-06-28,SOS002L09P,0.0,0,0.0,0.0,S,SOS,National Holiday,Eid-ul-Azha,Dhaka,15.0,0.0,95.0,26.1,religious_holiday,Nationwide,340.0,106.6024
7914,2023-06-29,SOS002L09P,0.0,0,0.0,0.0,S,SOS,National Holiday,Eid-ul-Azha,Dhaka,115.0,0.0,94.0,26.5,religious_holiday,Nationwide,340.0,106.5186
7915,2023-06-30,SOS002L09P,0.0,0,0.0,0.0,S,SOS,National Holiday,Eid-ul-Azha,Dhaka,36.0,2.8,91.0,27.3,no_event,,,106.5275
7916,2023-07-01,SOS002L09P,0.0,0,0.0,0.0,S,SOS,Not a National Holiday,Bank Holiday,Dhaka,91.0,9.6,93.0,26.9,bank_holiday,Nationwide,373.0,
7917,2023-07-02,SOS002L09P,4627.999999999998,0,1220.0,1076.001026570048,S,SOS,,,Dhaka,80.0,6.9,89.0,29.2,no_event,,,105.836
7918,2023-07-03,SOS002L09P,4911.999999999999,0,4020.0,2174.400000000001,S,SOS,,,Dhaka,10.0,6.7,83.0,30.1,no_event,,,106.4642
7919,2023-07-04,SOS002L09P,6212.0,0,7955.0,4883.999999999999,S,SOS,,,Dhaka,2.0,3.3,71.0,31.6,no_event,,,106.7448
7920,2023-07-05,SOS002L09P,5541.109963768113,3000,3721.0,6237.998973429952,S,SOS,,,Dhaka,1.0,0.9,75.0,30.6,no_event,,,106.7586
7921,2023-07-06,SOS002L09P,8372.000000000005,3000,5630.0,6046.332971014494,S,SOS,,,Dhaka,3.0,5.0,81.0,29.2,no_event,,,106.9975
7922,2023-07-07,SOS002L09P,0.0,4007,2714.0,2820.0,S,SOS,,,Dhaka,11.0,5.2,81.0,29.5,no_event,,,106.9941
7923,2023-07-08,SOS002L09P,1103.219987922706,4001,3739.0,5373.887016908212,S,SOS,,,Dhaka,11.0,9.0,74.0,30.6,no_event,,,106.1535
7924,2023-07-09,SOS002L09P,8778.000000000004,3004,4369.0,4171.0,S,SOS,,,Dhaka,0.0,1.7,80.0,30.2,no_event,,,106.1535
7925,2023-07-10,SOS002L09P,5536.999999999998,3001,2751.0,4629.221014492753,S,SOS,,,Dhaka,1.0,2.5,78.0,30.3,no_event,,,106.9654
7926,2023-07-11,SOS002L09P,4000.999999999999,3008,4603.0,4835.223007246378,S,SOS,,,Dhaka,3.0,0.0,76.0,30.3,no_event,,,107.3286
7927,2023-07-12,SOS002L09P,5060.000000000001,3010,2603.0,3549.000000000001,S,SOS,,,Dhaka,0.0,0.1,76.0,30.1,no_event,,,106.1283
7928,2023-07-13,SOS002L09P,5853.999999999998,8551,1673.0,1905.999999999999,S,SOS,,,Dhaka,1.0,3.9,77.0,30.2,no_event,,,107.1345
7929,2023-07-14,SOS002L09P,0.0,2213,3940.0,2834.999999999999,S,SOS,,,Dhaka,1.0,0.4,80.0,29.9,no_event,,,107.1103
7930,2023-07-15,SOS002L09P,872.4440217391302,0,2742.0,3219.000000000001,S,SOS,,,Dhaka,6.0,6.3,75.0,29.6,no_event,,,106.9031
7931,2023-07-16,SOS002L09P,6870.000000000003,3005,4020.0,3753.44402173913,S,SOS,,,Dhaka,1.0,8.7,84.0,28.4,no_event,,,
7932,2023-07-17,SOS002L09P,2549.0,2712,2975.0,2732.0,S,SOS,,,Dhaka,0.0,4.5,74.0,30.4,no_event,,,107.1514
7933,2023-07-18,SOS002L09P,3121.0,4000,2272.0,3314.999999999997,S,SOS,,,Dhaka,0.0,8.5,68.0,31.7,no_event,,,106.9674
7934,2023-07-19,SOS002L09P,4514.0,15311,8455.0,1485.0,S,SOS,,,Dhaka,0.0,5.5,69.0,31.6,no_event,,,106.9707
7935,2023-07-20,SOS002L09P,8627.000000000004,16000,11471.0,8683.99897342995,S,SOS,,,Dhaka,0.0,0.0,68.0,31.6,no_event,,,106.947
7936,2023-07-21,SOS002L09P,0.0,4536,8128.0,4576.999999999996,S,SOS,,,Dhaka,0.0,0.0,67.0,31.8,no_event,,,106.9544
7937,2023-07-22,SOS002L09P,664.9999999999998,6000,4887.0,8658.00000000001,S,SOS,,,Dhaka,0.0,0.6,65.0,31.8,no_event,,,106.8583
7938,2023-07-23,SOS002L09P,5982.000000000001,6003,8220.0,5135.0,S,SOS,,,Dhaka,0.0,4.6,70.0,31.5,no_event,,,106.8583
7939,2023-07-24,SOS002L09P,4226.0,5007,7445.0,6004.999999999999,S,SOS,,,Dhaka,0.0,3.9,65.0,32.1,no_event,,,106.8618
7940,2023-07-25,SOS002L09P,1090.0,4015,7189.0,4802.000000000002,S,SOS,,,Dhaka,0.0,9.1,67.0,32.1,no_event,,,106.9184
7941,2023-07-26,SOS002L09P,5976.999999999998,3013,4970.0,2847.669987922704,S,SOS,,,Dhaka,0.0,6.9,70.0,31.2,no_event,,,106.9589
7942,2023-07-27,SOS002L09P,8547.000000000004,8002,5920.0,5699.999999999997,S,SOS,,,Dhaka,5.0,0.6,79.0,29.9,no_event,,,106.9342
7943,2023-07-28,SOS002L09P,0.0,12255,6020.0,5858.999999999999,S,SOS,,,Dhaka,4.0,0.6,78.0,30.4,no_event,,,106.7381
7944,2023-07-29,SOS002L09P,0.0,8000,2986.0,2675.0,S,SOS,National Holiday,Ashura,Dhaka,12.0,0.0,75.0,30.9,religious_holiday,Nationwide,373.0,106.4649
7945,2023-07-30,SOS002L09P,8522.000000000004,8000,6292.0,2612.0,S,SOS,,,Dhaka,0.0,8.7,67.0,32.5,no_event,,,106.4649
7946,2023-07-31,SOS002L09P,3471.999999999999,3023,6608.0,7783.999999999995,S,SOS,,,Dhaka,1.0,8.0,75.0,31.3,no_event,,,106.9523
7947,2023-08-01,SOS002L09P,2927.555978260869,9007,11807.0,2566.999999999999,S,SOS,,,Dhaka,5.0,5.2,70.0,31.1,no_event,,,106.9345
7948,2023-08-02,SOS002L09P,4014.998007246375,11500,10881.0,3554.999999999998,S,SOS,,,Dhaka,5.0,0.2,88.0,28.3,no_event,,,107.9688
7949,2023-08-03,SOS002L09P,5738.000000000003,11500,10606.0,3448.443961352657,S,SOS,,,Dhaka,19.0,7.1,84.0,29.0,no_event,,,107.3064
7950,2023-08-04,SOS002L09P,0.0,3007,10025.0,2431.0,S,SOS,,,Dhaka,5.0,2.1,90.0,28.0,no_event,,,107.3821
7951,2023-08-05,SOS002L09P,387.0,5231,1391.0,2727.999999999999,S,SOS,,,Dhaka,55.0,5.7,81.0,29.4,weather_event,Chattogram division & south-east,316.5,106.5524
7952,2023-08-06,SOS002L09P,5045.999999999999,0,1255.0,1908.999999999999,S,SOS,,,Dhaka,5.0,5.0,91.0,27.8,no_event,,,106.6636
7953,2023-08-07,SOS002L09P,3695.999999999998,0,1825.0,4225.0,S,SOS,,,Dhaka,18.0,4.2,95.0,27.4,no_event,,,107.6734
7954,2023-08-08,SOS002L09P,0.0,0,768.0,914.0,S,SOS,,,Dhaka,54.0,7.1,91.0,27.3,no_event,,,107.7798
7955,2023-08-09,SOS002L09P,0.0,0,0.0,0.0,S,SOS,,,Dhaka,7.0,4.6,84.0,28.8,no_event,,,107.8239
7956,2023-01-01,SOS003L04P,1949.000000000004,0,287.0,342.0000000000001,S,SOS,,,Dhaka,0.0,4.0,81.0,17.9,school_university,Nationwide,7.7,
7957,2023-01-02,SOS003L04P,1842.000000000002,0,1048.0,1458.0,S,SOS,,,Dhaka,0.0,5.5,71.0,19.1,no_event,,,104.7776
7958,2023-01-03,SOS003L04P,1135.0,0,719.0,1207.0,S,SOS,,,Dhaka,0.0,0.0,87.0,16.2,no_event,,,101.699
7959,2023-01-04,SOS003L04P,966.9999999999994,2014,1016.0,1435.999999999999,S,SOS,,,Dhaka,0.0,0.0,91.0,14.8,no_event,,,101.9814
7960,2023-01-05,SOS003L04P,1783.0,2022,1120.0,895.9999999999999,S,SOS,,,Dhaka,0.0,1.3,86.0,15.2,no_event,,,102.0143
7961,2023-01-06,SOS003L04P,0.0,0,865.0,769.9999999999999,S,SOS,,,Dhaka,0.0,0.8,89.0,14.5,no_event,,,102.1778
7962,2023-01-07,SOS003L04P,305.0,0,630.0,1099.0,S,SOS,,,Dhaka,0.0,0.0,93.0,13.3,no_event,,,
7963,2023-01-08,SOS003L04P,1927.0,2005,795.0,626.9999999999999,S,SOS,,,Dhaka,0.0,2.6,88.0,16.0,no_event,,,
7964,2023-01-09,SOS003L04P,1902.000000000001,2014,1215.0,1543.0,S,SOS,,,Dhaka,0.0,5.7,70.0,19.8,no_event,,,102.9932
7965,2023-01-10,SOS003L04P,1240.999999999999,1818,2360.0,1228.0,S,SOS,,,Dhaka,0.0,6.0,59.0,21.0,no_event,,,103.4277
7966,2023-01-11,SOS003L04P,979.0,2556,2296.0,1781.0,S,SOS,,,Dhaka,0.0,5.8,54.0,18.8,no_event,,,102.6598
7967,2023-01-12,SOS003L04P,1567.0,0,1134.0,810.9999999999994,S,SOS,,,Dhaka,0.0,4.4,71.0,16.3,no_event,,,102.5146
7968,2023-01-13,SOS003L04P,0.0,0,865.0,788.9999999999998,S,SOS,,,Dhaka,0.0,4.3,70.0,18.5,cultural_event,Tongi near Dhaka,7.7,102.5327
7969,2023-01-14,SOS003L04P,110.75,0,135.0,691.9999999999997,S,SOS,,,Dhaka,0.0,0.0,85.0,20.2,no_event,,,102.1802
7970,2023-01-15,SOS003L04P,1837.000000000001,1449,403.0,725.9999999999999,S,SOS,,,Dhaka,0.0,5.2,65.0,20.8,no_event,,,
7971,2023-01-16,SOS003L04P,703.9999999999997,2060,1574.0,1225.75,S,SOS,,,Dhaka,0.0,3.3,60.0,19.3,no_event,,,102.3013
7972,2023-01-17,SOS003L04P,1112.0,2501,1111.0,1077.0,S,SOS,,,Dhaka,0.0,4.0,58.0,18.7,no_event,,,102.278
7973,2023-01-18,SOS003L04P,929.9999999999998,3046,835.0,1248.999999999999,S,SOS,,,Dhaka,0.0,3.9,63.0,17.9,no_event,,,104.7728
7974,2023-01-19,SOS003L04P,1265.0,0,1215.0,863.9999999999998,S,SOS,,,Dhaka,0.0,5.7,59.0,18.2,no_event,,,102.1467
7975,2023-01-20,SOS003L04P,0.0,2003,535.0,573.9999999999998,S,SOS,,,Dhaka,0.0,4.4,65.0,18.9,cultural_event,Tongi near Dhaka,7.7,103.9747
7976,2023-01-21,SOS003L04P,1216.920018115942,0,589.0,654.9999999999999,S,SOS,,,Dhaka,0.0,4.4,66.0,18.7,no_event,,,
7977,2023-01-22,SOS003L04P,1188.0,0,2216.67,1341.670018115942,S,SOS,,,Dhaka,0.0,5.7,67.0,20.0,no_event,,,
7978,2023-01-23,SOS003L04P,678.9999999999995,0,720.0,875.2499999999998,S,SOS,,,Dhaka,0.0,3.1,70.0,20.9,no_event,,,104.5274
7979,2023-01-24,SOS003L04P,560.9999999999995,0,776.0,705.9999999999995,S,SOS,,,Dhaka,0.0,4.5,69.0,21.3,no_event,,,104.9484
7980,2023-01-25,SOS003L04P,560.9999999999998,0,625.0,778.9999999999995,S,SOS,,,Dhaka,0.0,4.4,73.0,21.7,no_event,,,102.2067
7981,2023-01-26,SOS003L04P,1366.0,2531,595.0,630.9999999999998,S,SOS,,,Dhaka,0.0,0.0,75.0,22.3,no_event,,,104.4405
7982,2023-01-27,SOS003L04P,0.0,0,663.0,707.0,S,SOS,,,Dhaka,0.0,4.6,68.0,23.0,no_event,,,104.3718
7983,2023-01-28,SOS003L04P,1986.332971014493,0,475.0,525.9999999999999,S,SOS,,,Dhaka,0.0,5.9,72.0,22.4,no_event,,,104.3967
7984,2023-01-29,SOS003L04P,1157.0,993,1646.0,1268.0,S,SOS,,,Dhaka,0.0,4.3,78.0,19.7,no_event,,,
7985,2023-01-30,SOS003L04P,1069.0,4000,335.0,984.9999999999995,S,SOS,,,Dhaka,0.0,5.7,75.0,21.4,no_event,,,104.4221
7986,2023-01-31,SOS003L04P,423.9999999999999,30,680.0,1575.0,S,SOS,,,Dhaka,0.0,4.4,63.0,24.1,no_event,,,105.084
7987,2023-02-01,SOS003L04P,1775.5,0,49.0,262.0,S,SOS,,,Dhaka,0.0,0.3,61.0,22.3,no_event,,,104.4242
7988,2023-02-02,SOS003L04P,2006.25,0,2701.0,1009.0,S,SOS,,,Dhaka,0.0,7.6,61.0,20.0,no_event,,,105.7029
7989,2023-02-03,SOS003L04P,0.0,0,1016.0,1107.0,S,SOS,,,Dhaka,0.0,7.4,67.0,20.7,no_event,,,105.7011
7990,2023-02-04,SOS003L04P,333.9999999999999,0,755.0,503.4999999999998,S,SOS,,,Dhaka,0.0,7.4,66.0,20.6,no_event,,,106.6861
7991,2023-02-05,SOS003L04P,2558.000000000002,2000,1130.0,1044.25,S,SOS,,,Dhaka,0.0,8.3,60.0,20.9,no_event,,,
7992,2023-02-06,SOS003L04P,1374.0,2015,1227.0,1212.0,S,SOS,,,Dhaka,0.0,7.1,65.0,20.5,no_event,,,105.003
7993,2023-02-07,SOS003L04P,2303.500000000002,2001,1945.0,1382.0,S,SOS,,,Dhaka,0.0,6.8,70.0,22.1,no_event,,,105.0066
7994,2023-02-08,SOS003L04P,798.9999999999999,6000,1747.0,1491.0,S,SOS,,,Dhaka,0.0,6.0,73.0,22.7,no_event,,,104.7279
7995,2023-02-09,SOS003L04P,1826.0,3156,1474.0,1400.0,S,SOS,,,Dhaka,0.0,2.8,73.0,23.3,no_event,,,102.9202
7996,2023-02-10,SOS003L04P,0.0,0,937.0,618.0,S,SOS,,,Dhaka,0.0,7.3,55.0,22.3,no_event,,,103.0177
7997,2023-02-11,SOS003L04P,140.0,0,1532.5,1574.5,S,SOS,,,Dhaka,0.0,7.7,59.0,23.9,no_event,,,102.959
7998,2023-02-12,SOS003L04P,2120.000000000002,3021,1610.0,900.9999999999995,S,SOS,,,Dhaka,0.0,4.0,63.0,24.2,no_event,,,
7999,2023-02-13,SOS003L04P,1787.0,0,1530.0,1857.0,S,SOS,,,Dhaka,0.0,8.2,32.0,21.9,no_event,,,105.2238
8000,2023-02-14,SOS003L04P,3165.000000000004,0,1695.0,1632.0,S,SOS,,,Dhaka,0.0,8.0,40.0,21.1,cultural_event,Urban centres (esp. Dhaka),28.9,105.4528
8001,2023-02-15,SOS003L04P,1249.25,0,650.0,1236.0,S,SOS,,,Dhaka,0.0,7.9,52.0,21.3,no_event,,,104.8122
8002,2023-02-16,SOS003L04P,1698.0,0,2125.0,1679.0,S,SOS,,,Dhaka,0.0,7.1,58.0,21.9,no_event,,,104.1147
8003,2023-02-17,SOS003L04P,0.0,691,1456.0,720.9999999999999,S,SOS,,,Dhaka,0.0,4.9,61.0,22.3,no_event,,,104.1364
8004,2023-02-18,SOS003L04P,136.0,476,505.0,1275.249999999999,S,SOS,,,Dhaka,0.0,6.4,68.0,24.0,no_event,,,103.1758
8005,2023-02-19,SOS003L04P,1471.0,2311,500.0,981.9999999999994,S,SOS,,,Dhaka,0.0,3.0,72.0,24.5,no_event,,,103.519
8006,2023-02-20,SOS003L04P,888.9999999999994,2547,1045.0,766.9999999999994,S,SOS,,,Dhaka,0.0,3.2,71.0,24.9,no_event,,,104.5368
8007,2023-02-21,SOS003L04P,0.0,0,1018.0,1151.0,S,SOS,National Holiday,Language Martyrs' Day,Dhaka,0.0,3.5,75.0,25.4,national_holiday,Nationwide,28.9,104.592
8008,2023-02-22,SOS003L04P,1435.999999999999,2468,791.0,1356.0,S,SOS,,,Dhaka,0.0,4.4,74.0,26.2,no_event,,,105.3988
8009,2023-02-23,SOS003L04P,2660.000000000001,4388,1856.0,1099.999999999999,S,SOS,,,Dhaka,0.0,6.1,67.0,26.8,no_event,,,105.3522
8010,2023-02-24,SOS003L04P,0.0,0,1267.0,956.0,S,SOS,,,Dhaka,0.0,6.6,71.0,26.4,no_event,,,105.4075
8011,2023-02-25,SOS003L04P,152.0,0,1502.0,935.9999999999994,S,SOS,,,Dhaka,2.0,7.6,55.0,25.3,no_event,,,105.3079
8012,2023-02-26,SOS003L04P,1577.0,1153,1104.0,472.0000000000001,S,SOS,,,Dhaka,0.0,8.2,53.0,25.3,no_event,,,
8013,2023-02-27,SOS003L04P,1300.0,2007,2263.0,1404.999999999999,S,SOS,,,Dhaka,0.0,6.7,56.0,26.4,no_event,,,104.9433
8014,2023-02-28,SOS003L04P,435.4999999999999,2247,610.0,1004.0,S,SOS,,,Dhaka,0.0,7.8,46.0,25.9,no_event,,,102.7854
8015,2023-03-01,SOS003L04P,1450.25,3266,1676.49,434.5,S,SOS,,,Dhaka,0.0,7.7,50.0,26.0,no_event,,,102.7753
8016,2023-03-02,SOS003L04P,1579.0,0,1845.0,954.2499999999994,S,SOS,,,Dhaka,0.0,6.3,56.0,26.7,no_event,,,105.3213
8017,2023-03-03,SOS003L04P,0.0,0,633.0,825.9999999999997,S,SOS,,,Dhaka,0.0,7.6,53.0,26.8,no_event,,,105.3315
